query,query_length,subdomain_length,entropy,digit_ratio,unique_char_ratio,label,tunnel_type
vaaaakardli.pirate.sea,22,11,2.4040097573248604,0.0,0.6363636363636364,tunnel,iodine
vaaaakardli.pirate.sea,22,11,2.4040097573248604,0.0,0.6363636363636364,tunnel,iodine
laegpumiplhhpz12ynd1efljwlkjcgwy.pirate.sea,43,32,4.163909765557392,0.09375,0.625,tunnel,iodine
laegpumiplhhpz12ynd1efljwlkjcgwy.pirate.sea,43,32,4.163909765557392,0.09375,0.625,tunnel,iodine
yrbi02.pirate.sea,17,6,2.584962500721156,0.3333333333333333,1.0,tunnel,iodine
yrbi02.pirate.sea,17,6,2.584962500721156,0.3333333333333333,1.0,tunnel,iodine
zi03aA-Aaahhh-Drink-mal-ein-Jgermeister-.pirate.sea,51,40,3.9464393446710146,0.05,0.475,tunnel,iodine
zi03aA-Aaahhh-Drink-mal-ein-Jgermeister-.pirate.sea,51,40,3.9464393446710146,0.05,0.475,tunnel,iodine
zi04aA-La-flte-nave-franaise-est-retir--Crte.pirate.sea,55,44,3.689561096343497,0.045454545454545456,0.38636363636363635,tunnel,iodine
zi04aA-La-flte-nave-franaise-est-retir--Crte.pirate.sea,55,44,3.689561096343497,0.045454545454545456,0.38636363636363635,tunnel,iodine
zi05aAbBcCdDeEfFgGhHiIjJkKlLmMnNoOpPqQrRsStTuUvVwWxXyYzZ.pirate.sea,67,56,5.735926350629038,0.03571428571428571,0.9642857142857143,tunnel,iodine
zi05aAbBcCdDeEfFgGhHiIjJkKlLmMnNoOpPqQrRsStTuUvVwWxXyYzZ.pirate.sea,67,56,5.735926350629038,0.03571428571428571,0.9642857142857143,tunnel,iodine
zi1aaA0123456789.pirate.sea,27,16,3.75,0.6875,0.875,tunnel,iodine
zi1aaA0123456789.pirate.sea,27,16,3.75,0.6875,0.875,tunnel,iodine
zi1baA.pirate.sea,17,6,2.584962500721156,0.16666666666666666,1.0,tunnel,iodine
zi1baA.pirate.sea,17,6,2.584962500721156,0.16666666666666666,1.0,tunnel,iodine
sbhi1c.pirate.sea,17,6,2.584962500721156,0.16666666666666666,1.0,tunnel,iodine
sbhi1c.pirate.sea,17,6,2.584962500721156,0.16666666666666666,1.0,tunnel,iodine
obsi1d.pirate.sea,17,6,2.584962500721156,0.16666666666666666,1.0,tunnel,iodine
obsi1d.pirate.sea,17,6,2.584962500721156,0.16666666666666666,1.0,tunnel,iodine
obli1e.pirate.sea,17,6,2.584962500721156,0.16666666666666666,1.0,tunnel,iodine
obli1e.pirate.sea,17,6,2.584962500721156,0.16666666666666666,1.0,tunnel,iodine
rcyadYRvYSRvYSRvYSRvYSRvYSRvYSRvY.SRvYSRvYSRvYSRvYSRvYSRvYSRvY.SRvYSRvYSRvYSRvYSRvYSRvYSRvYS.RvYSRvYSRvYSRvYSRvYSRvYSRvYS.Rv.pirate.sea,135,33,2.656129152293805,0.0,0.2727272727272727,tunnel,iodine
rcyadYRvYSRvYSRvYSRvYSRvYSRvYSRvY.SRvYSRvYSRvYSRvYSRvYSRvYSRvY.SRvYSRvYSRvYSRvYSRvYSRvYSRvYS.RvYSRvYSRvYSRvYSRvYSRvYSRvYS.Rv.pirate.sea,135,33,2.656129152293805,0.0,0.2727272727272727,tunnel,iodine
rdeadZiZzZzZzZzZzZzZzZzZzZzZzZzZzZ.zZzZzZzZzZzZzZzZzZzZzZzZzZzZz.ZzZzZzZzZzZzZzZzZzZzZzZzZzZz.ZzZzZzZzZzZzZzZzZzZzZzZzZzZz.Zz.pirate.sea,136,34,1.8901370980161634,0.0,0.20588235294117646,tunnel,iodine
rdeadZiZzZzZzZzZzZzZzZzZzZzZzZzZzZ.zZzZzZzZzZzZzZzZzZzZzZzZzZzZz.ZzZzZzZzZzZzZzZzZzZzZzZzZzZz.ZzZzZzZzZzZzZzZzZzZzZzZzZzZz.Zz.pirate.sea,136,34,1.8901370980161634,0.0,0.20588235294117646,tunnel,iodine
rdkadZ7DZ7DZ7DZ7DZ7DZ7DZ7DZ.7DZ7DZ7DZ7DZ7DZ7DZ7DZ.7DZ7DZ7DZ7DZ7DZ7DZ7DZ.7DZ7DZ7DZ7DZ7DZ7DZ7DZ.7D.pirate.sea,107,27,2.3362590240595256,0.25925925925925924,0.25925925925925924,tunnel,iodine
rdkad0igH0AngH0AngH0AngH0AngH0AngH0AngH0.AngH0AngH0AngH0AngH0AngH0AngH0AngH0A.ngH0AngH0AngH0AngH0AngH0AngH0AngH0An.gH0AngH0AngH0AngH0AngH0AngH0AngH0Ang.H.pirate.sea,164,40,2.9138651219508542,0.2,0.25,tunnel,iodine
rdkad0wL0TwL0TwL0TwL0TwL0TwL0TwL0.TwL0TwL0TwL0TwL0TwL0TwL0TwL0.TwL0TwL0TwL0TwL0TwL0TwL0TwL0T.wL0TwL0TwL0TwL0TwL0TwL0TwL0Tw.L.pirate.sea,135,33,2.5955230916877445,0.24242424242424243,0.24242424242424243,tunnel,iodine
rdhad1iMP1AMP1AMP1AMP1AMP1AMP1AMP1.AMP1AMP1AMP1AMP1AMP1AMP1AMP1A.MP1AMP1AMP1AMP1AMP1AMP1AMP1A.MP1AMP1AMP1AMP1AMP1AMP1AMP1AM.P.pirate.sea,136,34,2.710617432040533,0.23529411764705882,0.2647058823529412,tunnel,iodine
rdhad12T12T12T12T12T12T12T1.2T12T12T12T12T12T12T1.2T12T12T12T12T12T12T1.2T12T12T12T12T12T12T12.T.pirate.sea,107,27,2.3362590240595256,0.5555555555555556,0.25925925925925924,tunnel,iodine
rdhad2iX2BnX2BnX2BnX2BnX2BnX2BnX2.BnX2BnX2BnX2BnX2BnX2BnX2BnX2B.nX2BnX2BnX2BnX2BnX2BnX2BnX2Bn.X2BnX2BnX2BnX2BnX2BnX2BnX2Bn.X.pirate.sea,135,33,2.7210294386597536,0.24242424242424243,0.2727272727272727,tunnel,iodine
rdfqd212T12T12T12T12T12T12.T12T12T12T12T12T12T12.T12T12T12T12T12T12T12T.12T12T12T12T12T12T12T.1.pirate.sea,106,26,2.3480835851130086,0.5769230769230769,0.2692307692307692,tunnel,iodine
rdfqd3i53B53B53B53B53B53B53.B53B53B53B53B53B53B53B.53B53B53B53B53B53B53B.53B53B53B53B53B53B53B.5.pirate.sea,107,27,2.4896556703586477,0.5555555555555556,0.2962962962962963,tunnel,iodine
rdfqd393939393939393.93939393939393.93939393939393.93939393939393.9.pirate.sea,78,20,2.039353872167201,0.75,0.3,tunnel,iodine
rdeyd4ihd4Cohd4Cohd4Cohd4Cohd4Cohd4Cohd4.Cohd4Cohd4Cohd4Cohd4Cohd4Cohd4Cohd4C.ohd4Cohd4Cohd4Cohd4Cohd4Cohd4Cohd4Co.hd4Cohd4Cohd4Cohd4Cohd4Cohd4Cohd4Coh.d.pirate.sea,164,40,2.7419191079864147,0.2,0.225,tunnel,iodine
rdeyd4ihd4Cohd4Cohd4Cohd4Cohd4Cohd4Cohd4.Cohd4Cohd4Cohd4Cohd4Cohd4Cohd4Cohd4C.ohd4Cohd4Cohd4Cohd4Cohd4Cohd4Cohd4Co.hd4Cohd4Cohd4Cohd4Cohd4Cohd4Cohd4Coh.d.pirate.sea,164,40,2.7419191079864147,0.2,0.225,tunnel,iodine
rdfed4xl4Uxl4Uxl4Uxl4Uxl4Uxl4Uxl4.Uxl4Uxl4Uxl4Uxl4Uxl4Uxl4Uxl4.Uxl4Uxl4Uxl4Uxl4Uxl4Uxl4Uxl4U.xl4Uxl4Uxl4Uxl4Uxl4Uxl4Uxl4Ux.l.pirate.sea,135,33,2.5955230916877445,0.24242424242424243,0.24242424242424243,tunnel,iodine
rdfed4xl4Uxl4Uxl4Uxl4Uxl4Uxl4Uxl4.Uxl4Uxl4Uxl4Uxl4Uxl4Uxl4Uxl4.Uxl4Uxl4Uxl4Uxl4Uxl4Uxl4Uxl4U.xl4Uxl4Uxl4Uxl4Uxl4Uxl4Uxl4Ux.l.pirate.sea,135,33,2.5955230916877445,0.24242424242424243,0.24242424242424243,tunnel,iodine
naeckei1s.pirate.sea,20,9,2.94770277922009,0.1111111111111111,0.8888888888888888,tunnel,iodine
naeckei1s.pirate.sea,20,9,2.94770277922009,0.1111111111111111,0.8888888888888888,tunnel,iodine
paeacg2y.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
1eaba822hbYwgi4yp1CIyWfxVAaccaHzmglnXy.CUdnXcIMZrcaBz.pirate.sea,64,38,4.649114684439285,0.15789473684210525,0.7368421052631579,tunnel,iodine
paeacg2y.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
1ibbb822hbYggi4yp9OIyWfxV30mcejWzmhl.XSnbfAA.pirate.sea,55,36,4.5588138903312,0.2222222222222222,0.7222222222222222,tunnel,iodine
1eaba822hbYwgi4yp1CIyWfxVAaccaHzmglnXy.CUdnXcIMZrcaBz.pirate.sea,64,38,4.649114684439285,0.15789473684210525,0.7368421052631579,tunnel,iodine
1mbac82vtWahFL6XylJUMU0bZlwcgohAZK.VfWlrqGW5zGOQDcs6G6rUnhbLyolF8.aHr7b1GLN3K8tghǽx7Mhacu3br7GaOg.NTjMnUrMe64uSHivWqwpigQJwS5B.U0.pirate.sea,140,34,4.675698135367986,0.14705882352941177,0.7941176470588235,tunnel,iodine
1ibbb822hbYggi4yp9OIyWfxV30mcejWzmhl.XSnbfAA.pirate.sea,55,36,4.5588138903312,0.2222222222222222,0.7222222222222222,tunnel,iodine
1mjadxlEyURkZm2aDQY1XKdTpVCl9.7H1BgpivGdp2kI3e3ejiHQID7f.WeHS½ABjScddeil0ZDU4B1ai.oMdnAGgAvAz2laQkN01RnQtswPZK7mxc.Iw.pirate.sea,128,29,4.513153408920675,0.13793103448275862,0.8275862068965517,tunnel,iodine
1mbac82vtWahFL6XylJUMU0bZlwcgohAZK.VfWlrqGW5zGOQDcs6G6rUnhbLyolF8.aHr7b1GLN3K8tghǽx7Mhacu3br7GaOg.NTjMnUrMe64uSHivWqwpigQJwS5B.U0.pirate.sea,140,34,4.675698135367986,0.14705882352941177,0.7941176470588235,tunnel,iodine
1mrbeN7jpEX7JT0FXLlh2QvPyPEcnteD.EsZXudBQM98mX8GVXlD8Ӿx7au2RO7zjm.B2JDmM5Zagh5S.pirate.sea,90,32,4.6875,0.15625,0.84375,tunnel,iodine
1mjadxlEyURkZm2aDQY1XKdTpVCl9.7H1BgpivGdp2kI3e3ejiHQID7f.WeHS½ABjScddeil0ZDU4B1ai.oMdnAGgAvAz2laQkN01RnQtswPZK7mxc.Iw.pirate.sea,128,29,4.513153408920675,0.13793103448275862,0.8275862068965517,tunnel,iodine
1qcaf822hbYzwq4ypSIyWfF30mcɾWzmhl.XSnb3Wywdbj2zbF2aaWdcaOWYymh8mgJ.tZGsahqGQjbbhGpem7EC3A5Fizafe4FyS.ehs3eYkboIHzZDwggKc1HONmfWxR5RXx.QLr.pirate.sea,148,33,4.498939573903908,0.21212121212121213,0.7272727272727273,tunnel,iodine
1mrbeN7jpEX7JT0FXLlh2QvPyPEcnteD.EsZXudBQM98mX8GVXlD8Ӿx7au2RO7zjm.B2JDmM5Zagh5S.pirate.sea,90,32,4.6875,0.15625,0.84375,tunnel,iodine
1qkbg2PDIyrWRgdiqXbkipWduejeHHu4cSHd.HcHy5WCs4NcI4c4qHcHE4GbeYuGb6qqLmGCH2jCWt.aQauKmaSKItag4ya.pirate.sea,106,36,4.461320140211007,0.08333333333333333,0.6666666666666666,tunnel,iodine
1qcaf822hbYzwq4ypSIyWfF30mcɾWzmhl.XSnb3Wywdbj2zbF2aaWdcaOWYymh8mgJ.tZGsahqGQjbbhGpem7EC3A5Fizafe4FyS.ehs3eYkboIHzZDwggKc1HONmfWxR5RXx.QLr.pirate.sea,148,33,4.498939573903908,0.21212121212121213,0.7272727272727273,tunnel,iodine
1udah82A1tOh7yD7LiTDAkqfMfsqimmuMLfdj6.paf45QhWUulGkhEjk2lmWvx.ZNphFCzHQeFLq9duqZpyjcOK.r7tEVOefѽLGiKJdsJMeVQjbU.I.pirate.sea,125,38,4.491219947597178,0.18421052631578946,0.631578947368421,tunnel,iodine
1qkbg2PDIyrWRgdiqXbkipWduejeHHu4cSHd.HcHy5WCs4NcI4c4qHcHE4GbeYuGb6qqLmGCH2jCWt.aQauKmaSKItag4ya.pirate.sea,106,36,4.461320140211007,0.08333333333333333,0.6666666666666666,tunnel,iodine
1ulaicZuRxg42J9Q1WF2QlVbw3O3ISGORd.dڼnc4hwPeARYJZkFf8jaOQӼaO7oL.5Y2kFL39l2ԿcM.v2bQt7hyH2XxQl4mylPygMWGgaAPsBX.SJ.pirate.sea,123,34,4.6168746059562205,0.23529411764705882,0.7647058823529411,tunnel,iodine
1udah82A1tOh7yD7LiTDAkqfMfsqimmuMLfdj6.paf45QhWUulGkhEjk2lmWvx.ZNphFCzHQeFLq9duqZpyjcOK.r7tEVOefѽLGiKJdsJMeVQjbU.I.pirate.sea,125,38,4.491219947597178,0.18421052631578946,0.631578947368421,tunnel,iodine
1utbj82RbeRXUQigCCiITGYX侽siWxYx9Xqj0b9u.J3þYyDoCEnFY7n5P5IGoEIhg3tokz.o6W3j.pirate.sea,86,39,4.560667282798391,0.15384615384615385,0.6666666666666666,tunnel,iodine
1ulaicZuRxg42J9Q1WF2QlVbw3O3ISGORd.dڼnc4hwPeARYJZkFf8jaOQӼaO7oL.5Y2kFL39l2ԿcM.v2bQt7hyH2XxQl4mylPygMWGgaAPsBX.SJ.pirate.sea,123,34,4.6168746059562205,0.23529411764705882,0.7647058823529411,tunnel,iodine
1yebk82D4hinQp8KK3ymldIyofaVDyIdRfaicd.IHp5jXSpc8NV8RrDoP¼aCDmnFc5.wLM4I63UuGAKOvAjdrPOPOsgMwi4KlkR.SAGuia.pirate.sea,117,38,4.543851526544547,0.15789473684210525,0.6842105263157895,tunnel,iodine
1utbj82RbeRXUQigCCiITGYX侽siWxYx9Xqj0b9u.J3þYyDoCEnFY7n5P5IGoEIhg3tokz.o6W3j.pirate.sea,86,39,4.560667282798391,0.15384615384615385,0.6666666666666666,tunnel,iodine
1yebk82D4hinQp8KK3ymldIyofaVDyIdRfaicd.IHp5jXSpc8NV8RrDoP¼aCDmnFc5.wLM4I63UuGAKOvAjdrPOPOsgMwi4KlkR.SAGuia.pirate.sea,117,38,4.543851526544547,0.15789473684210525,0.6842105263157895,tunnel,iodine
pafqcg3a.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
12gbl822hbYggm4yp9aIyWfFx3ydhQ2ǿYyCU.dvWYehMqdByoSa.pirate.sea,62,36,4.42673368193777,0.25,0.6944444444444444,tunnel,iodine
pafqcg3a.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
12gbl822hbYggm4yp9aIyWfFx3ydhQ2ǿYyCU.dvWYehMqdByoSa.pirate.sea,62,36,4.42673368193777,0.25,0.6944444444444444,tunnel,iodine
paeacg3i.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
paeacg3i.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
1aabm822hbYggm4yp18IyWfFx3Oydh7bY5.glnioTaGd0pR.pirate.sea,58,34,4.337175341123077,0.29411764705882354,0.6470588235294118,tunnel,iodine
1abbn822hbYggm4yp18IyWfFx3Oydh7bY5.glnioTaGd0pR.pirate.sea,58,34,4.359377914716119,0.29411764705882354,0.6764705882352942,tunnel,iodine
1aabm822hbYggm4yp18IyWfFx3Oydh7bY5.glnioTaGd0pR.pirate.sea,58,34,4.337175341123077,0.29411764705882354,0.6470588235294118,tunnel,iodine
1abbn822hbYggm4yp18IyWfFx3Oydh7bY5.glnioTaGd0pR.pirate.sea,58,34,4.359377914716119,0.29411764705882354,0.6764705882352942,tunnel,iodine
1ebbo822hbYggm4yp1CIyWfFx30ҾWfngbY5.glnioTaGdvoSa.pirate.sea,60,35,4.422000516883151,0.2571428571428571,0.6857142857142857,tunnel,iodine
1ecbp822hbYggm4yp1CIyWfFx30ҾWfngbY5.glnioTaGdvoSa.pirate.sea,60,35,4.4575751596784805,0.2571428571428571,0.6857142857142857,tunnel,iodine
1ebbo822hbYggm4yp1CIyWfFx30ҾWfngbY5.glnioTaGdvoSa.pirate.sea,60,35,4.422000516883151,0.2571428571428571,0.6857142857142857,tunnel,iodine
1ecbp822hbYggm4yp1CIyWfFx30ҾWfngbY5.glnioTaGdvoSa.pirate.sea,60,35,4.4575751596784805,0.2571428571428571,0.6857142857142857,tunnel,iodine
paeycg3q.pirate.sea,19,8,3.0,0.125,1.0,tunnel,iodine
paeycg3q.pirate.sea,19,8,3.0,0.125,1.0,tunnel,iodine
1iebq822hbYrg04ypXyIyWfFx30ҾWLm߾YyCU.dvWehwtzyoJWl5S9OXmTOWo4ndd2ymsaad.tPO.pirate.sea,86,36,4.66992500144231,0.2222222222222222,0.7777777777777778,tunnel,iodine
1iebq822hbYrg04ypXyIyWfFx30ҾWLm߾YyCU.dvWehwtzyoJWl5S9OXmTOWo4ndd2ymsaad.tPO.pirate.sea,86,36,4.66992500144231,0.2222222222222222,0.7777777777777778,tunnel,iodine
1mfbr822hbYggm4yp1mIyWfF30GWfngHYyCU.dvWehEadBeoSa.pirate.sea,61,36,4.363826390090814,0.2222222222222222,0.6388888888888888,tunnel,iodine
1mfbr822hbYggm4yp1mIyWfF30GWfngHYyCU.dvWehEadBeoSa.pirate.sea,61,36,4.363826390090814,0.2222222222222222,0.6388888888888888,tunnel,iodine
1qfbs822hbYrge4ypX4IyWfF30GWLnEHYyCU.dvYehEdzyoJWl5S9OXmOWo4ndvW4ad5kl..pirate.sea,82,36,4.7045114597155475,0.2222222222222222,0.7777777777777778,tunnel,iodine
1qfbs822hbYrge4ypX4IyWfF30GWLnEHYyCU.dvYehEdzyoJWl5S9OXmOWo4ndvW4ad5kl..pirate.sea,82,36,4.7045114597155475,0.2222222222222222,0.7777777777777778,tunnel,iodine
1ugbt822hb8mdiFpqcViomdyPi7tcP38mGel0IWS8c.pkZоqfktz.pirate.sea,63,42,4.624111172624228,0.23809523809523808,0.6666666666666666,tunnel,iodine
1ugbt822hb8mdiFpqcViomdyPi7tcP38mGel0IWS8c.pkZоqfktz.pirate.sea,63,42,4.624111172624228,0.23809523809523808,0.6666666666666666,tunnel,iodine
1ygbu822hb8mdiFpqcViomdyPi7tc38mdbWPhn.aaYQkccٿj.pirate.sea,59,38,4.359126526316814,0.21052631578947367,0.6052631578947368,tunnel,iodine
1ygbu822hb8mdiFpqcViomdyPi7tc38mdbWPhn.aaYQkccٿj.pirate.sea,59,38,4.359126526316814,0.21052631578947367,0.6052631578947368,tunnel,iodine
pafycg3y.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
pafycg3y.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
paeacg4a.pirate.sea,19,8,2.4056390622295662,0.125,0.75,tunnel,iodine
paeacg4a.pirate.sea,19,8,2.4056390622295662,0.125,0.75,tunnel,iodine
paeicg4i.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
paeicg4i.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
paeqcg4q.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
paeqcg4q.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
paeycg4y.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
paeycg4y.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
pafacg5a.pirate.sea,19,8,2.4056390622295662,0.125,0.75,tunnel,iodine
pafacg5a.pirate.sea,19,8,2.4056390622295662,0.125,0.75,tunnel,iodine
paficg5i.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
paficg5i.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
pafqcg5q.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
pafqcg5q.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
pafycg5y.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
pafycg5y.pirate.sea,19,8,2.75,0.125,0.875,tunnel,iodine
paeachaa.pirate.sea,19,8,2.0,0.0,0.625,tunnel,iodine
paeachaa.pirate.sea,19,8,2.0,0.0,0.625,tunnel,iodine
paeichai.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeichai.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeqchaq.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeqchaq.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeychay.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeychay.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
pafachba.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
pafachba.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
pafichbi.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafichbi.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafqchbq.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafqchbq.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafychby.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafychby.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeachca.pirate.sea,19,8,2.1556390622295662,0.0,0.625,tunnel,iodine
paeachca.pirate.sea,19,8,2.1556390622295662,0.0,0.625,tunnel,iodine
paeichci.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeichci.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeqchcq.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeqchcq.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeychcy.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeychcy.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
pafachda.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
pafachda.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
pafichdi.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafichdi.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafqchdq.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafqchdq.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafychdy.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafychdy.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeachea.pirate.sea,19,8,2.1556390622295662,0.0,0.625,tunnel,iodine
paeachea.pirate.sea,19,8,2.1556390622295662,0.0,0.625,tunnel,iodine
paeichei.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeichei.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeqcheq.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeqcheq.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeychey.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeychey.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
pafachfa.pirate.sea,19,8,2.1556390622295662,0.0,0.625,tunnel,iodine
pafachfa.pirate.sea,19,8,2.1556390622295662,0.0,0.625,tunnel,iodine
pafichfi.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
pafichfi.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
pafqchfq.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
pafqchfq.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
pafychfy.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
pafychfy.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeachga.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
paeachga.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
paeichgi.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeichgi.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeqchgq.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeqchgq.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeychgy.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeychgy.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafachha.pirate.sea,19,8,2.1556390622295662,0.0,0.625,tunnel,iodine
pafachha.pirate.sea,19,8,2.1556390622295662,0.0,0.625,tunnel,iodine
pafichhi.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
pafichhi.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
pafqchhq.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
pafqchhq.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
pafychhy.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
pafychhy.pirate.sea,19,8,2.5,0.0,0.75,tunnel,iodine
paeachia.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
paeachia.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
paeichii.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
paeichii.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
paeqchiq.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeqchiq.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeychiy.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeychiy.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafachja.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
pafachja.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
pafichji.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafichji.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafqchjq.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafqchjq.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafychjy.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafychjy.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeachka.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
paeachka.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
paeichki.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeichki.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeqchkq.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeqchkq.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeychky.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeychky.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafachla.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
pafachla.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
pafichli.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafichli.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafqchlq.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafqchlq.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafychly.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
pafychly.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeachma.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
paeachma.pirate.sea,19,8,2.4056390622295662,0.0,0.75,tunnel,iodine
paeichmi.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
paeichmi.pirate.sea,19,8,2.75,0.0,0.875,tunnel,iodine
